GaiaDR3,SpType
5364092408114709632,"DA "
5364118349718955264,"DA "
5364214939244899840,"DB "
5364283967961754240,"DA "
5364330147449567872,DB:
5364368900931964672,"DA "
5364441644794839552,"DA "
5364476996668025472,"DA "
5364573891130179712,"DA "
5364581969965315840,"DZ "
5364642340022228736,"DA "
5364649035878441600,"DA "
5364653433923691136,"DA "
5364719129745442432,"DA "
5364763389389451776,"DA "
5364780019500259328,"DA "
5364891241972077440,"DA "
5364903439678574464,"DA "
5364908387481007744,"DA "
5364914430494937344,DA:
5364980950953190272,"DA "
5365005861764525824,"DA "
5365062246093065216,"DA "
5365155842016910080,"DA "
5365205358705027840,"DB "
5365338365252912128,"DA "
5365378119468331520,"DB "
5365429242457664512,"DA "
5365430651207113728,"DA "
5365572011471158144,"DA "
5365582693049170560,"DA "
5365641654358153216,"DA "
5365752155278531328,"DA "
5365763567004487680,DC:
5365804489455225344,"DA "
5365844136298596224,"DA "
5365897359531309824,"DA "
5365902552149235328,"DA "
5365910180014574848,"DA "
5365912787053092480,"DA "
5365995628383921792,"DA "
5366056311975275008,"DA "
5366138290019011584,"DA "
5366147640168322816,"DA "
5366164128542747904,"DA "
5366166950341051008,"DA "
5366362762189365760,"DA "
5366371077246182144,"DA "
5366396851349146240,"DA "
5366398118360827008,"DA "
5366408155696475136,DA:
5366429935475666176,DC:
5366495012820416384,"DA "
5366582320916809216,"DC "
5366727971848478976,"DA "
5366790987606421632,"DA "
5366793117910210944,"DA "
5366897640236325120,"DA "
5366905719068926848,"DA "
5366910628216624768,"DA "
5366921623333888128,DA:
5366953547824673408,"DA "
5366954887859904128,"DA "
5367078063222093184,"DA "
5367133691638841600,"DA "
5367164344822374400,"DA "
5367253023010789504,"DA "
5367253233461560064,"DA "
5367254259958038016,DA:
5367256978679656192,"DA "
5367402114212806144,"DC "
5367471482224639616,"DA "
5367506700958031872,"DA "
5367639265123761536,"DA "
5367663003405941120,"DA "
5367714336857530496,"DA "
5367735850352422912,DC:
5367764192837367424,"DA "
5367774809996936960,"DA "
5367816114700460416,"DA "
5367921216841894528,"DA "
5368062607163857280,"DA "
5368070514203468416,"DA "
5368134148438473344,"DA "
5368157547420560640,"DA "
5368168125919560576,"DA "
5368185447525220352,"DA "
5368215885956585600,"DA "
5368297357190739584,DA:
5368318827732999168,DA:
5368344567475498240,DA:
5368357276285060480,"DA "
5368381504205950208,"DA "
5368410984863209216,"DA "
5368414072932883584,"DA "
5368450464184854400,"DA "
5368471526709346944,"DA "
5368524921752229888,"DA "
5368554947859771904,"DA "
5368597214639090432,"DC "
5368636968857828992,"DC "
5368670125999103232,DC:
5368762313182554624,"DA "
5368787185326250880,"DA "
5368848242586623488,"DA "
5368868549188798080,"DA "
5368876898605126400,"DA "
5368933905718559232,"DA "
5369037053649379200,"DA "
5369060727501878784,"DA "
5369135902311058176,"DA "
5369154525288690176,"DA "
5369186239329086336,DC:
5369262071272967296,"DA "
5369308182043283968,DA:
5369348490311703040,"DC "
5369348833909108224,"DA "
5369410784520567168,"DA "
5369533650645258240,"DA "
5369545852658516864,"DA "
5369594089430066304,"DA "
5369615980872371968,DA:
5369619348128502912,"DA "
5369709061413007360,"DA "
5369756752720819584,DA:
5369842583346558464,DA:
5369878072666309504,"DA "
5369934456990388736,"DA "
5370045335867853312,"DA "
5370070040525593088,"DA "
5370092687892327808,"DA "
5370127215125470336,"DA "
5370140684143083904,DA:
5370241152022032768,"DA "
5370241736132471424,"DA "
5370243522839184896,"DB "
5370257271038212352,"DB "
5370331797304776448,"DB "
5370391029193688704,"DC "
5370497651765508736,"DA "
5370503905229230976,DB:
5370551111217495168,"DA "
5370643676350922880,"DA "
5370662578509168896,"DA "
5370673367471510144,"DA "
5370679071184287104,"DA "
5370694601787409152,"DA "
5370751978248545664,"DA "
5370770051470413824,"DA "
5370825959066089728,DA:
5370853098957809664,"DA "
5370884164463507968,"DA "
5371002907415735552,"DA "
5371015861035509504,"DA "
5371039573555331072,DA:
5371090559110661376,"DA "
5371194879573178880,"DA "
5371240367570089728,"DA "
5371272528281315968,"DA "
5371279881265639168,"DA "
5371323037098666880,"DA "
5371383200998288256,"DA "
5371408558486541696,"DA "
5371413888547352064,"DA "
5371446525996862848,DA:
5371449206056485760,"DA "
5371530191961303168,"DA "
5371612655331159680,DC:
5371630144438383744,"DC "
5371644369370341888,"DA "
5371720652287139712,"DA "
5371755046387519232,"DA "
5371764559734501248,"DA "
5371793185698338432,"DA "
5371809918886708224,"DA "
5371862931673222400,"DA "
5371890836078141184,"DA "
5371906538472879104,"DA "
5371912585786409088,"DA "
5372046550108471680,DA:
5372163686757452032,"DA "
5372195641311494272,"DA "
5372201924846561024,DC:
5372242576715778304,"DA "
5372271984352171392,"DA "
5372309337688540544,DA:
5372318374293282304,"DA "
5372346716781811072,DC:
5372361525832520576,"DA "
5372365618940411136,"DA "
5372383825299313920,"DA "
5372397878432586368,"DA "
5372516041572364672,DA:
5372580740962617472,"DA "
5372598333146788992,"DA "
5372650804766262272,"DA "
5372674478626300416,"DA "
5372699973552710656,"DA "
5372749378555650816,DZ:
5372750413643639040,"DA "
5372756800261777408,"DA "
5372770823333108992,"DA "
5372839950832852352,"DA "
5372840088271805184,"DA "
5372842871410613760,"DA "
5372881392971743872,DA:
5372899156962019968,"DA "
5372906406863536640,"DA "
5373021885646858752,"DA "
5373079403845417216,"DA "
5373081332282826624,"DA "
5373087169150662272,"DA "
5373094320273588992,"DA "
5373146233538871808,"DA "
5373151868531623296,"DA "
5373151907192328448,"DA "
5373159466333743488,"DA "
5373179115803988352,"DA "
5373234572422199296,"DA "
5373272952248943744,"DA "
5373311778755357568,"DA "
5373355415623537920,"DA "
5373378917688102144,"DA "
5373385003655614720,"DA "
5373414690466752384,"DA "
5373415583826494720,DZ:
5373442792441612544,"DA "
5373468596599679872,"DA "
5373477461412370048,DA:
5373505155365651328,"DA "
5373567453863274624,"DA "
5373585247912762240,"DA "
5373593532910033536,DZ:
5373738496647053440,"DA "
5373750380818540544,"DA "
5373789349056815872,"DA "
5373789928872561024,"DA "
5373827591446458368,"DO "
5373852055575623680,"DA "
5373971455672886656,"DA "
5373984164476707072,"DA "
5373995022152801536,"DA "
5374019245769603968,"DA "
5374030790641827072,"DA "
5374036910975679872,"DO "
5374086423350347904,"DA "
5374116763004995584,"DC "
5374232280441299840,DA:
5374252376591351936,"DA "
5374253583483414016,DA:
5374256778934820736,"DA "
5374276806367412608,"DA "
5374380370917748096,"DA "
5374388754693925632,"DA "
5374414657635900160,"DA "
5374416654801911552,"DA "
5374496197594960000,"DA "
5374511144081258240,"DA "
5374520623069510016,"DA "
5374565879145559424,DA:
5374571234964443648,"DA "
5374575186335669760,DB:
5374605766504056192,"DA "
5374619755215705856,"DA "
5374625111032757632,"DA "
5374671256163196032,"DA "
5374672802351395200,"DA "
5374767257273572224,"DA "
5374789320522384512,"DA "
5374807733045890816,"DB "
5374871607797268736,"DA "
5375019565130325632,"DA "
5375061101753290496,"DA "
5375130169128165248,"DA "
5375218916033098368,"DA "
5375219397069495552,"DA "
5375264309546768384,"DA "
5375280424257971200,DA:
5375322961615318656,"DA "
5375350307672268672,"DA "
5375402332615345664,DZ:
5375403187310026240,"DA "
5375420027880531200,"DA "
5375450809905941376,"DA "
5375553167567142016,"DB "
5375561173388041088,"DA "
5375644976789893248,"DA "
5375669234764209408,"DA "
5375750014509331584,"DA "
5375762697547528192,"DA "
5375871991579796736,"DA "
5375881646666350976,"DA "
5375897147206331648,"DA "
5375936965845539840,"DC "
5375971428662163840,"DA "
5376031356344830976,DA:
5376051491151360512,"DA "
5376159483808420992,"DC "
5376193530010536960,DA:
5376214386372384896,"DA "
5376224114477396992,"DA "
5376253487754881792,"DA "
5376280773687112192,"DA "
5376375189948849664,"DA "
5376526682034629632,DC:
5376586090023911936,"DA "
5376609630742116096,"DA "
5376644127919488896,"DA "
5376661135989700992,"DC "
5376684809849204736,"DA "
5376726312116208256,"DA "
5376750879327798272,DA:
5376785586961527936,"DO "
5376885913099082112,"DA "
5376895331965654656,"DA "
5376959236780114560,"DA "
5377021908943442048,"DZ "
5377028372873062528,"DA "
5377099733751624320,"DA "
5377110423927576576,"DO "
5377127569437212800,"DA "
5377173950786971648,"DA "
5377189829282781056,"DB "
5377201541656985984,"DA "
5377211334180355840,"DA "
5377222398016588544,"DA "
5383227690008776832,"DA "
5377250950958806912,"DA "
5377272563234809088,"DA "
5377342313504652160,"DC "
5377345337161802880,DA:
5377349907005501952,"DA "
5377584927620770048,"DA "
5377604272149767296,"DA "
5377648390054511744,"DA "
5377655811755673344,DC:
5377720339347871488,"DA "
5377768168101100928,"DQ "
5377782221234131456,DA:
5377813557315893120,"DA "
5377818986155089920,DA:
5377849123945711872,"DA "
5377861317357370240,DA:
5377861592235273856,"DQ "
5377956532480955392,"DC "
5378017104404723072,"DA "
5378021983487484288,"DA "
5378057374023262848,"DA "
5378112697492965888,"DA "
5378194709892982784,DC:
5378232265087398912,"DA "
5378306069804550656,"DA "
5378359572211726848,"DA "
5378378366991383296,"DA "
5378404922771464192,"DB "
5378471821183384832,"DA "
5378505875984330752,"DA "
5378578989207174272,"DA "
5378600262180585856,"DA "
5378624176563474176,"DA "
5378649151793621888,DA:
5378670630930765312,"DA "
5378750757838576640,"DA "
5378877506613243904,"DA "
5378921560097432576,"DA "
5378958286359002624,"DA "
5378971622232463488,"DA "
5379009280508036480,"DA "
5379014636328802560,"DA "
5379017733005983744,"DA "
5379091670864805888,"DA "
5379098615830157952,"DA "
5379338137565687040,"DA "
5379363696910871168,"DA "
5379401320824799872,"DZ "
5379425067703836672,"DA "
5379566488087067264,DA:
5379638613472472960,"DA "
5379825113838411904,"DA "
5379844015992479488,"DC "
5379876859605359744,"DA "
5379988975430854272,"DA "
5379996122255508992,"DA "
5380009213316545792,"DA "
5380181493044080256,"DA "
5380310174561335296,DQ:
5380511140374745472,"DA "
5380532443413825024,"DA "
5380772446185524608,"DA "
5380784716908873344,"DA "
5380804435101611264,"DA "
5380841749776857472,"DA "
5380861781505366784,"DB "
5380901368217480576,"DA "
5381228296833903744,"DA "
5381234034910329600,"DA "
5381266887116039168,"DB "
5381306671396110592,"DA "
5381346739148118016,DC:
5381363060023849728,DA:
5381426415085712640,"DA "
5381432290601685632,"DA "
5381500395897828864,DA:
5381518400399295104,"DA "
5381518533545168128,"DZ "
5381785306848425216,"DA "
5381827599390306560,"DA "
5381857393578742144,"DA "
5381874809670867072,"DA "
5381903538711045248,"DA "
5381908864470582528,"DA "
5382011733228849536,"DA "
5382029359774303232,"DA "
5382040870286724480,"DA "
5382042347756135680,"DA "
5382096812239392256,"DZ "
5382175908352461312,"DA "
5382200402552356096,DA:
5382262696757802752,"DA "
5382318600053783936,"DA "
5382338666140055168,"DA "
5382348256800179200,"DA "
5382404812931270272,"DA "
5382430440999874944,"DA "
5382453809921378048,"DA "
5382484901186486784,DB:
5382487787404363904,"DA "
5382552521151407744,"DA "
5382563520564908800,"DA "
5382571423304772864,"DA "
5382620965748350720,"DA "
5382730298436487296,"DA "
5382802217664542336,"DA "
5382803420255798656,"DA "
5382810390987539712,"DA "
5382856437334111872,"DA "
5382859735868888704,"DA "
5382931818301645312,"DA "
5382972706390202368,"DA "
5383048710133478016,"DA "
5383050462480237824,"DA "
5383065821283345920,DA:
5383079122796594944,"DA "
5383095817332784000,"DA "
5383117532687799936,"DA "
5383141515786707584,DA:
5383236284242077312,"DB "
5383317162768149248,"DA "
5383320907979740032,"DA "
5383359326462771584,"DA "
5383365133260511616,DA:
5383385573007875584,"DA "
5383510882972914304,"DA "
5383594652015994752,"DA "
5383606093808884352,"DA "
5383647737810074624,"DC "
5383670797492910720,"DA "
5383770780034535808,"DA "
5383796000081462400,"DA "
5383804658735779456,"DA "
5383832838018956032,DA:
5383979824682386176,"DA "
5384033017855631360,"DA "
5384042153248578560,"DA "
5384102184008782464,"DA "
5384107337966545536,DB:
5384149802307137152,"DC "
5384170177633889280,"DA "
5384184647377043968,"DA "
5384223817482910336,"DA "
5384310300945465984,"DA "
5384320260971157120,"DA "
5384334107945967872,DC:
5384443062675803648,"DA "
5384465400802270592,"DA "
5384495426915458688,"DA "
5384501199351720448,DA:
5384515699161409792,DB:
5384539476100968320,"DA "
5384575588186123392,"DA "
5384594623481309440,"DA "
5384608612194023168,"DA "
5384610330179661184,"DC "
5384669493351000320,"DA "
5384705158758655488,"DA "
5384714508904653184,"DA "
5384884241714915968,DA:
5384915749594840576,"DA "
5384922557118846464,DC:
5385087513926941184,"DC "
5385110672392748288,"DA "
5385117991015496576,"DA "
5385178159211861504,"DA "
5385198122222878720,"DA "
5385243202199914752,"DA "
5385261064965874560,"DA "
5385429427685294848,"DA "
5385431218687695360,"DA "
5385461141722604288,"DA "
5385512681330854528,"DA "
5385515567548751744,"DA "
5385519140961569152,"DB "
5385696200987096704,"DA "
5385713376562867968,"DA "
5385816013398342912,"DA "
5385898889087248256,"DA "
5386010450860040320,DC:
5386114565161537920,"DB "
5386237362572732800,"DA "
5386249805095424384,"DA "
5386255504514766080,"DA "
5386409126907516800,"DA "
5386563097192861184,"DA "
5386574225448514560,"DA "
5386639646392224768,"DB "
5386645281385943552,"DA "
5386700329987875456,"DB "
5386707025837005056,"DA "
5386825433793066368,"DA "
5386871681998759296,"DA "
5386903911433491584,"DA "
5386926279625471488,DC:
5386931708460749184,DC:
5386979051887002368,"DC "
5387010010008884224,"DA "
5387097425484135040,"DA "
5387202531921517056,"DA "
5387342337399992192,"DA "
5387478333242878976,"DA "
5387498197467409920,DA:
5387596462024703872,"DA "
5387637698008181120,"DA "
5387644020196417920,DB:
5387669171528151040,DA:
5387698652179535616,"DA "
5387764584223821440,"DC "
5387797878810158080,"DA "
5387806232520285824,"DA "
5387816643521140608,"DA "
5387865086457361152,"DC "
5387935253342128256,"DA "
5387951673000206336,"DB "
5388013692325565312,"DA "
5388026409727981056,DA:
5388108593927223552,"DA "
5388124880440479488,"DC "
5388159068379691904,"DA "
5388191714429170944,"DB "
5388236691326189568,"DA "
5388257440309813760,"DA "
5388300016321715584,"DA "
5388301077178831360,"DA "
5388315783147021312,"DA "
5388316917018471552,"DA "
5388322345857270656,"DC "
5388350903096825472,"DA "
5388429067202971904,"DA "
5388446972922671744,"DB "
5388510641520188160,"DA "
5388542527354149248,"DA "
5388618187503057280,DA:
5388627155390233600,"DA "
5388697352334820224,"DA "
5388750124598990464,"DA "
5388752804659945984,"DA "
5388757924259516928,"DA "
5388765483402198528,"DA "
5388802110882275200,"DA "
5388851107870326528,"DA "
5388904949579928960,"DA "
5388917216007476224,"DA "
5388927386490714496,"DA "
5388934602035683968,"DA "
5388955527114991232,"DA "
5388956630924496512,"DA "
5388977654785977984,"DA "
5388979926825166336,"DA "
5388988997798642560,"DA "
5388996449564087936,"DA "
5389009918581746688,"DA "
5389020780556419712,"DA "
5389024624549832448,DC:
5389038407101894656,"DA "
5389156187987414656,"DA "
5389163339108077312,"DA "
5389185810379267200,"DA "
5389222914598177664,"DA "
5389269472044783232,"DA "
5389351797977066624,"DA "
5389404711978529536,"DA "
5389424400103734528,DA:
5389427286321864832,"DA "
5389454228655388672,"DA "
5389457316733677696,"DA "
5389468281785598720,"DA "
5389604449431159552,"DA "
5389629875634589056,DA:
5389738722991018368,"DA "
5389745423140083968,"DB "
5389748622894270848,"DQ "
5389799303504792064,"DA "
5389843524491394560,"DA "
5389866163260331136,"DC "
5389880697429784960,"DA "
5389920726526683008,"DA "
5389933061672185600,"DB "
5389949661719476480,"DB "
5390094110062904704,"DA "
5390130561448672000,"DA "
5390140804947586176,"DA "
5390143961746749312,"DB "
5390166055057829248,"DA "
5390195329554510720,"DC "
5390297137459745536,"DA "
5390505705368110464,"DA "
5390507114117395840,DC:
5390552400254098048,"DC "
5390567033204229120,"DC "
5390570026796998656,"DA "
5390582185849093248,"DA "
5390595517427946112,"DA "
5390603042209193984,"DA "
5390628056100248064,"DA "
5390896817972807552,"DA "
5390949633187036288,"DA "
5390965816623319168,"DA "
5391045183322787456,"DA "
5391049207710775040,"DA "
5391069784896166912,"DA "
5391083047755288704,"DA "
5391114212038884352,"DA "
5391119159842782976,"DA "
5391151973389065728,"DA "
5391227706553617536,"DA "
5391231687982118528,"DA "
5391263024065893376,"DA "
5391277425091315712,"DA "
5391345418719157120,"DA "
5391483098189482624,DC:
5391506909489635072,"DC "
5391553947968938752,"DA "
5391583119386481024,"DA "
5391589441578637184,"DA "
5391606591386240128,"DA "
5391635277471385088,"DA "
5391640573163802112,"DC "
5391667648639840128,"DA "
5391757873016680448,"DA "
5391777458067493760,"DA "
5391794195555570048,DA:
5391801067507160960,"DA "
5391812608079234432,DC:
5391861708147387648,"DA "
5391885519443584384,"DA "
5391932317409402880,"DA "
5391954277581699840,"DB "
5391974545533181440,"DA "
5392068347612603136,"DA "
5392074635445452544,DA:
5392104876314511360,"DA "
5392160088114073856,"DA "
5392322231719882496,"DB "
5392343504695580672,"DA "
5392349650794118400,"DA "
5392351235636913408,DC:
5392353056702860544,"DA "
5392361131241898496,"DA "
5392449641927107328,"DA "
5392451871012829184,"DC "
5392487987391112576,"DA "
5392532856914698496,"DA "
5392576120124091264,"DA "
5392618000348005248,"DA "
5392663904956863232,"DA "
5392682837173219200,"DA "
5392686032628740352,"DA "
5392722286450723712,"DA "
5392767469503057536,DA:
5392801653148802176,"DA "
5392804264489123200,"DA "
5392980736105206272,"DA "
5393140062211674112,"DA "
5393171677465419520,"DA "
5393185382707388288,"DA "
5393330449522734976,"DA "
5393338386622381312,"DA "
5393383535318112512,"DA "
5393418960208447872,"DA "
5393422636700499456,"DA "
5393426764163808896,"DA "
5393429543006543872,DA:
5393551386937265664,"DA "
5393565367053446272,DA:
5393574407961628800,"DA "
5393579729424222848,"DB "
5393580455275601792,"DA "
5393606117703636224,"DA "
5393681610345294464,"DA "
5393726411146161024,"DA "
5393735623853896704,"DA "
5393763111644515968,"DA "
5393828631368867584,"DA "
5393886630606194944,"DA "
5394030288672610176,"DA "
5394050251681275136,DA:
5394059155150410624,"DA "
5394090315135465728,"DC "
5394262702240869504,"DA "
5394420374784065792,"DA "
5394487930327131904,"DA "
5394493801543842304,"DA "
5394536411917952000,"DA "
5394563895409428736,"DA "
5394596983837163008,"DA "
5394617977639727104,"DA "
5394672128584996736,"DA "
5394916391966007680,"DA "
5394918075593124736,"DA "
5394938897594961408,"DA "
5394985661199161856,"DA "
5395022804074954496,"DA "
5395213088307378944,"DA "
5395277036073842176,DA:
5395288233054030720,"DA "
5395355715580124800,"DA "
5395355719875984896,"DA "
5395499957761389696,DA:
5395535726249943040,"DA "
5395581184184353024,DC:
5395621561173684736,"DB "
5395671756454757888,"DA "
5395677189587614080,"DA "
5395792707028060416,"DA "
5395812562661276928,"DA "
5395874169673036928,"DA "
5395898535024449920,"DA "
5395968560168183040,"DB "
5396029926664394496,"DA "
5396047170955499264,"DA "
5396048820223089280,"DA "
5396136678073584640,"DA "
5396146023922428160,"DA "
5396169289763068544,"DA "
5396196464019146112,DA:
5396306312102748672,"DA "
5396314665815829888,"DA "
5396392147026551168,"DA "
5396393517119928576,"DA "
5396447225686856960,"DA "
5396477526677830016,"DC "
5396527794976159232,"DA "
5396550884719721344,"DA "
5396602458687422208,"DA "
5396664890332415744,"DA "
5396702617325360128,"DA "
5396722000514439936,DA:
5396779445699881216,DA:
5396824937992609792,"DA "
5396910940418041344,DC:
5396941211351491584,"DA "
5396976743615196160,"DA "
5397161044953141632,"DA "
5397322260845609728,"DB "
5397318107615072640,"DA "
5397339062757978368,"DA "
5397349370679732736,DC:
5397350916867987840,"DB "
5397354765159714432,"DA "
5397396443521440384,"DA "
5397549623529422208,"DA "
5397661047866038400,"DA "
5397789244049826560,"DA "
5398010452045424384,"DA "
5398139335424388736,"DA "
5398152976240648192,"DA "
5398197953138121088,"DB "
5398219672789729024,"DA "
5398247534240054528,DC:
5398325771365454336,"DA "
5398363193414388480,"DC "
5398441464899018240,"DA "
5398559211427577600,"DA "
5398565293101471232,"DA "
5398601817502623616,"DA "
5398672740300842752,"DA "
5398675622221943168,"DA "
5398807735414485632,"DA "
5398911089508113408,"DA "
5399015130795146752,"DA "
5399034269169477760,"DB "
5399043992976351872,"DA "
5399093539718471040,"DA "
5399101889134853120,"DB "
5399168448243644160,"DA "
5399175865652302080,"DA "
5399201291858100224,DB:
5399347080228091136,"DA "
5399467614190040192,"DA "
5399601273572464896,"DA "
5399671852769687424,"DA "
5399706276932728704,"DA "
5399720815400223616,"DA "
5399728851280989184,"DA "
5399751258126773760,DA:
5399757198065234688,"DB "
5399778569823190656,"DA "
5399895255493988992,"DA "
5399978715299444864,DA:
5399993666080466176,"DA "
5400010017020003968,"DA "
5400019951280183168,DA:
5400054792053736192,DB:
5400135777958415744,"DA "
5400140961984083328,"DB "
5400176696111864192,"DA "
5400177765560015104,"DA "
5400333861851343616,"DA "
5400395017888205824,"DA "
5400446596154373888,"DA "
5400461263464392960,"DA "
5400599630130221952,"DA "
5400650074523591168,"DA "
5400734251585783552,"DA "
5400740986093635456,"DA "
5400780534152910464,"DC "
5400814550293510400,"DA "
5400843932165800320,"DA "
5400878012731787776,"DA "
5400917732588825984,"DA "
5400978033928707584,DA:
5400987792094543488,"DA "
5400990987550246272,"DA "
5400996141511767680,"DA "
5401004044250891776,"DA "
5401010572601262976,"DA "
5401039194264181760,"DB "
5401122211686885120,"DA "
5401156670209498368,"DA "
5401229826387120896,"DA "
5401230062610609920,"DA "
5401287065415768320,"DA "
5401303046991511040,"DA "
5401434915370773504,"DA "
5401447491035489920,"DA "
5401509029325665536,"DA "
5401514462460079360,DA:
5401533081142672640,"DA "
5401539334615282944,"DA "
5401543079826580992,"DB "
5401666431288117888,"DA "
5401688425816913920,"DA "
5401695224747592192,"DA "
5401747073593870208,"DB "
5401842937264124544,"DA "
5401905471988488320,"DA "
5401917227312266368,"DA "
5401949280654728704,"DA "
5402029476283103872,"DA "
5402124279098465920,"DA "
5402139775337738496,"DA "
5402148842014139520,"DA "
5402203542718545664,"DA "
5402344692523642496,"DA "
5402372803085596672,"DA "
5402469457029694464,"DA "
5402625171067090816,"DB "
5402827451143222912,"DA "
5402903759829904640,"DA "
5402964958816865024,"DA "
5402999039380171008,"DB "
5403033055522222720,"DA "
5403038518719730304,"DA "
5403138402479633024,DA:
5403164623255881216,"DA "
5403178362855659392,"DC "
5403256428180815744,DA:
5403301409372773248,"DA "
5403430773790021632,"DA "
5403548760834484224,"DA "
5403658986874779520,"DA "
5403661602510679680,"DA "
5403707983861546752,"DB "
5403790515953041024,"DA "
5403999663680581888,"DA "
5404329074791912960,"DA "
5404377040990397184,"DA "
5404518087715248384,"DB "
5404539867490960512,"DB "
5404543994967413504,DA:
5404561101820194304,DA:
5404572612327108992,"DA "
5404585501536499200,"DA "
5404613466047030784,"DA "
5404616390920158336,DA:
5404635323155389056,"DB "
5404639510729169408,"DB "
5404640129218532224,"DA "
5404642023305694208,"DA "
5404671778840846592,"DA "
5404761870053272704,"DA "
5404812688121142912,DC:
5404871920005510656,DC:
5404911850310950528,"DA "
5404968127272293760,"DA "
5405110346529483776,"DA "
5405182016641326208,"DA "
5405214868848644224,"DA "
5405248369609134592,"DA "
5405323613119785728,"DA "
5405335952560454272,"DA "
5405389966089801984,"DQ "
5405444662483019008,"DA "
5405523999117012224,DC:
5405546607826587136,"DA "
5405554510567061120,"DA "
5405607325774768256,"DB "
5405638455704609536,DA:
5405646697740386432,"DA "
5405648965483174912,"DA "
5405706075680412800,DA:
5405747135571543168,"DA "
5405925355221817344,"DC "
5406016030568715648,"DA "
5406038742357417216,"DA "
5406062867191748992,"DA "
5406125981736571648,"DA "
5406135671182838272,"DA "
5406140932536132224,"DA "
5406163399486065920,"DA "
5406164705156240000,"DA "
5406233050980383360,"DA "
5406269571082609408,"DA "
5406304171334986752,DA:
5406314586647802112,"DA "
5406363544964125184,"DA "
5406406670744504320,"DA "
5406418215622839424,"DA "
5406419246414798976,"DA "
5406425499879887872,"DA "
5406458309124460160,"DA "
5406570974704380800,"DA "
5406595786727731328,"DA "
5406608121880866304,"DA "
5406657870481975040,"DA "
5406702125823946112,"DA "
5406739337424169728,"DC "
5406763938995963392,"DA "
5406777408011120512,"DA "
5406863277292884992,"DA "
5406935222289433856,"DA "
5406953810913456768,"DA "
5407038988699830912,"DA "
5407065789298358912,"DA "
5407088161793692928,"DA "
5407168048169973632,"DA "
5407171033172671104,"DA "
5407239477776412032,"DA "
5407258792250090240,"DA "
5407295209271779456,DA:
5407299744757485952,"DA "
5407308953165230208,"DA "
5407357606557639936,"DA "
5407402347241813120,"DB "
5407421515666848384,"DA "
5407476083227904384,DA:
5407501097129788288,"DA "
5407572462291803392,"DA "
5407578024281830912,"DA "
5407613036848829056,"DB "
5407613384750351232,"DA "
5407647740186648960,"DA "
5407659907830092032,"DA "
5407665298013039104,"DA "
5407675232276568064,"DA "
5407743573802169984,"DA "
5407744428489238912,"DA "
5407749724198065536,"DA "
5407776520483655936,"DA "
5407787996637045760,"DA "
5407889426588015360,"DA "
5407935468634999424,"DA "
5407949904030410240,"DA "
5407995155792936448,"DA "
5408014294170624384,"DA "
5408051845067983872,"DA "
5408059717754501248,"DA "
5408067861012131328,"DA "
5408068204609287296,"DA "
5408131735763600000,"DA "
5408148292855670656,"DA "
5408176055525318400,"DA "
5408188394963747200,DA:
5408192861740066688,"DB "
5408239827196186880,"DA "
5408294527901470208,"DA "
5408314563931184512,"DA "
5408377751492813312,"DA "
5408391937758368384,DC:
5408400836930852864,"DA "
5408405990889947136,"DA "
5408555077798665728,"DA "
5408573769497002496,"DA "
5408577931325059200,"DA "
5408607132797162496,"DA "
5408621838771153152,"DA "
5408640500410633984,"DA "
5408709082444210944,"DA "
5408737154344188800,"DA "
5408787693226633344,"DA "
5408798417766517632,"DA "
5408889741650673920,"DA "
5409048689796005248,"DA "
5409071951340114432,DA:
5409104902326778368,"DA "
5409147237837371264,"DA "
5409233029797686144,DA:
5409233029797691776,"DA "
5409257322127025920,"DA "
5409291617445223680,"DA "
5409315321370631296,"DA "
5409521342358476544,"DB "
5409530417623534464,"DA "
5409544225948222208,"DA "
5409576184810401792,"DA "
5409644595045691904,"DA "
5409758222694464768,"DA "
5409879954947137664,"DA "
5409880813948673536,DA:
5409995644189035392,"DA "
5410002554789906048,DC:
5410069792507534208,"DA "
5410084120513339264,"DA "
5410162185843000064,"DA "
5410198267873538816,"DA "
5410274031082228864,"DA "
5410353225984573440,"DA "
5410361785861479040,"DA "
5410503794658801792,"DA "
5410508428921300352,"DC "
5410511486938191744,"DA "
5410533717693617152,"DA "
5410614089423601280,"DA "
5410646520709669632,"DA "
5410649441287455360,"DA "
5410664181614680064,"DB "
5410698683096655360,"DA "
5410740086576400768,"DA "
5410756643679107584,DC:
5410757914985210624,"DB "
5410832475616854528,"DC "
5410833545062384384,"DA "
5410837496441115008,"DA "
5410843681186348416,"DA "
5410874531934045184,"DA "
5410921265479754624,"DZ "
5411093987585854720,"DA "
5411152570940787456,"DA "
5411200949449851648,DA:
5411385839198988416,DC:
5411440819081323008,"DA "
5411547467408859392,"DA "
5411708133549758976,"DA "
5411745104625657344,"DA "
5411754450476970112,"DA "
5411797365787011840,"DA "
5411882754038746112,"DA "
5411898245977542528,"DA "
5411902540944525440,"DA "
5411906183076863744,"DA "
5411924256298922624,"DA "
5411929582058579712,"DA "
5412014966012654080,DA:
5412148144356106240,"DA "
5412290191813276160,"DA "
5412355681479151744,"DA "
5412417662144234496,"DA "
5412421102422969216,"DA "
5412470576141106176,"DA "
5412523013397879552,"DB "
5412527407149037568,"DA "
5412646944676831744,"DA "
5412659554701040640,"DA "
5412681239992042240,DC:
5412699893038175872,"DA "
