GaiaDR3,SPPred
5652689406971618048,DA
5652718097353105664,DC
5653815543101195520,DC
5654378012017338624,DC
5654624336982429440,DA
5654689998440806912,DA
5655022394549824512,DA
5655188871777035520,DA
5655455224174470528,DC
5656316485376168576,DC
5657137034585198336,DA
5657351404992422784,DBA
5659745076163832576,DA
5659978992968152832,DA
5660016586818424832,DA
5660521223999636736,DC
5660906160443876096,DA
5661219860559908736,DA
5661521607782226944,DA
5662556012001458944,DA
5662944891224456832,DA
5663381745233661440,DBA
5663524613025697792,DA
5664068248509962496,DA
5665239541926103424,DC
5665299499670854272,DA
5666350216174711552,DA
5667957225433304192,DA
5668045560025520768,DC
5668137472325433216,DC
5668952347880121472,DA
5669427512997660800,DZ
5670828973711027328,DC
5671530500784803328,DA
5671878015177884032,DA
5672496726691373312,DA
5672600772274345600,DC
5673977459616762624,DC
5674463718633997440,DA
5674763541710921216,DC
5676011388625525120,DA
5676037257212025728,DA
5676441636972943104,DA
5676905562161574144,DC
5678956013907825408,DA
5679143652439732480,DC
5679461067703155968,DA
5679849607623467264,DA
5680077137810906624,DA
5681085840944790016,DA
5681814336118618368,DA
5681823986909446656,DA
5682842443914401024,DC
5682996654715855616,DA
5685624040829463552,DA
5686087450620939008,DC
5686424206120940160,DA
5687280626894974464,DC
5688439679654664448,DC
5688464659183677440,DA
5688717241916173568,DC
5690687154436324864,DA
5691237146472855424,DC
5691590094000841216,DC
5691626511028319488,DA
5691780618750208896,DA
5692560928407971072,DA
5693248535505141504,DA
5694038014907832448,DC
5694836981903168512,DC
5695007376150245888,DC
5695191505685434624,DA
5695347743714326016,DC
5695851796776718336,DC
5695987968721630976,DA
5696199830869066368,DA
5697867549482923136,DA
5698049415584339840,DA
5698587862747531008,DC
5698946200452730880,DA
5699222177879216896,DA
5699818014397825792,DBA
5701762977445393664,DA
5702506590901375744,DA
5702793425999272576,DA
5704768217600464896,DC
5705288973795070592,DA
5705571754442134400,DB
5706792143630759808,DA
5707643749746131328,DA
5708019649580133376,DA
5709029581073747840,DA
5709275734239387264,DC
5709868512742196608,DC
5709969908329618560,DC
5711144732211339136,DC
5713669490083541376,DA
5713890659417703424,DC
5714040261719110784,DC
5714855034197309696,DC
5715758768338598144,DA
5717278911884258176,DQ
5718015859550552704,DC
5719461442460287872,DC
5719723160586005888,DBA
5720329025850905344,DC
5720678911063371904,DA
5720866098631321600,DA
5721057173131773184,DC
5722026083392378752,DC
5722788525986605568,DC
5723258223610372352,DA
5723267913056741376,DC
5723339346951397888,DC
5724689375433454720,DA
5725053313780507392,DA
5725503293214289280,DA
5725616336755854336,DA
5726184333290383360,DC
5726392656382909568,DC
5726403582780744064,DC
5726753059974698496,DC
5726795249437249920,DA
5726927573083821440,DC
5727044602354184960,DA
5727085146845397376,DA
5728019113254140672,DA
5728399578637275648,DA
5729256751028230272,DC
5729373501124149248,DA
5730774828693911296,DC
5730982395872713856,DA
5731078981098075520,DC
5732308853572951552,DA
5732635447181435392,DC
5734406760413473664,DC
5734548116378449920,DA
5734737438536674432,DZ
5737791259067472512,DA
5738689461282921600,DA
5739883595335282944,DA
5740155999340235520,DC
5740372469987778304,DA
5740410334419524864,DA
5742258609170644224,DA
5743109253212853888,DC
5743856822336383744,DA
5744880772604038400,DC
5745108513245161344,DC
5745288657058542080,DA
5745302022996058496,DC
5745393286756152192,DA
5748106155604815360,DC
5748642373681731328,DA
5748802661860766208,DA
5749248930437155712,DC
5749412925173461888,DC
5750292156520231680,DA
5750300407152168064,DC
5750427843125894144,DC
5751047005610874112,DA
5751879335913750016,DA
5752169160308040960,DA
5752523306131348864,DA
5753034063641652608,DZ
5753092131598332928,DC
5753337533146097280,DA
5753816606683475712,DA
5754517854582164864,DC
5754761469423739008,DA
5755421996738629120,DA
5755629533853347456,DA
5755957119598921728,DC
5756317106576903424,DC
5757034091238475520,DA
5757408023975916416,DC
5758242454516924800,DA
5760265796430865792,DC
5762406957886626816,DA
5763106861461874560,DA
5763373596110853248,DC
5764001760847057280,DC
5764107760640582656,DA
5764485618978306176,DC
5764661197243302528,DA
5764733696289382656,DA
5765270154886903168,DA
5765288880944438144,DA
5765364850325338880,DB
5766984602751838848,DA
5767107090921752064,DA
5767614206300408576,DA
5767963511695922816,DA
5769915449777150976,DA
5769922394742485120,DA
5770376694906042496,DC
5770386732243675136,DC
5770461769617219968,DC
5770602060429392768,DC
5771109077026366464,DC
5771473526474110720,DA
5772272115513014656,DC
5772594238061572608,DC
5772718006135360128,DAV
5772878981507554048,DA
5773200893600309120,DC
5773300231899801472,DC
5773608159579705600,DA
5774180906356791808,DA
5774600674982334336,DA
5775307733975564160,DC
5776226341580905600,DA
5776287570635149952,DA
5776579658474779264,DC
5777786514221781120,DA
5777914298089581952,DC
5778108946004572672,DC
5778361966821270144,DA
5778780850689661056,DC
5779411523689479424,DA
5780654895245102080,DC
5781028802209844096,DC
5782427823383883776,DA
5782934943058117760,DC
5784295623056963200,DC
5784387878952267520,DC
5784706428090844160,DC
5784855858590734336,DA
5785654859950570496,DA
5785833148332941952,DA
5786916205940375168,DC
5786948023061001344,DC
5787859896160384384,DC
5787868653594010368,DC
5788566847777526400,DA
5788728128088548224,DA
5790182751914903424,DA
5790452029176465280,DC
5790636502318473472,DA
5790872141404003456,DA
5791284531288930176,DC
5791482473436218624,DC
5791784293678273152,DA
5793202453220653952,DA
5793298561713600128,DA
5793469226531573376,DC
5793558042152782848,DA
5794026915144327808,DC
5794511937216330240,DC
5796167870438914688,DC
5796184504850654976,DC
5796522295446352000,DA
5796878365415786240,DC
5796911415176751360,DC
5798427817808239104,DC
5798477948679979392,DA
5799311344140762112,DA
5799644049485006848,DC
5799676519436191104,DA
5800238266782604160,DA
5800335814110850304,DA
5800661235161967488,DA
5800843852874105216,DA
5801699753957116032,DA
5801796583998435328,DA
5802990619265616640,DA
5803547624984209792,DA
5803689358905636736,DA
5803741173388493440,DC
5805224272840818048,DA
5805768260512636032,DC
5805893669263113088,DC
5805942739269001600,DA
5806672265237931776,DC
5808142587161079296,DC
5808208420421074560,DA
5810478362173921664,DA
5812676526434412928,DBA
5813107599413295104,DA
5814029093234215552,DZ
5815100910917450624,DC
5815162071251654528,DC
5817295536128445568,DC
5817618517663383168,DC
5818181570713339776,DA
5819056648821430272,DA
5819595336493225472,DC
5820367812132772608,DA
5821335902051683072,DC
5821820679305823360,DA
5822309996339760640,DC
5824436284328653312,DC
5825311633031979136,DA
5825971717952349696,DC
5827098030176105472,DA
5827454649955072256,DC
5827557213731539328,DC
5830843035531042816,DC
5831782362038703872,DA
5831903961197534720,DA
5832536833215107200,DA
5836857153652084736,DC
5836953365217467136,DA
5837865650632121216,DA
5838244393727186688,DC
5838312052354944256,DA
5839334701248163072,DC
5839938401857693696,DC
5840399578267225472,DA
5841433011809276544,DA
5842078601229873536,DC
5842294139885240704,DA
5842569464459907840,DA
5842715768222744960,DC
5843600565844092416,DC
5843989758594462208,DC
5844513332307991680,DA
5845312191917620224,DA
5845857897587393920,DA
5845998905645319680,DA
5846195310224504448,DA
5846206030463663232,DA
5847867804846846976,DC
5848754492268362624,DA
5849058541559131392,DA
5850270130377552128,DA
5850476671040489600,DC
5850532707484201984,DC
5850533227210203520,DA
5850550888094307712,DC
5850631629194069632,DA
5854295240595495040,DA
5854619768310354176,DC
5855754631800390656,DA
5855960103033398784,DA
5856552950262319744,DC
5857317931176840832,DA
5857326010036657792,DC
5857657615896064000,DA
5858251111664034304,DZ
5858478848023659008,DQ
5858488984073664896,DC
5859185318527455616,DA
5859185967074168704,DC
5860131207828395648,DA
5860932300791077120,DC
5861129530013586816,DC
5862773914031649408,DC
5863025392967602304,DA
5863057420550886144,DC
5863122429179888000,DC
5863323605448348544,DA
5863475436806877056,DA
5864358933155923328,DA
5864694558977747712,DA
5865788710513220736,DA
5866831043215711488,DC
5866867292739656192,DC
5867776696271127424,DA
5869448366243427456,DA
5869567658943170048,DC
5870401814661034752,DA
5870659272189813632,DC
5871969374617516288,DC
5872950173360899584,DC
5872969895852232832,DC
5873639223525287808,DC
5873702754686036736,DC
5873955745478729984,DQ
5874345999033645568,DA
5875437887124029568,DA
5876198508694681856,DC
5876368177064696448,DA
5876579214544969088,DC
5876617010266625792,DA
5876793894177410944,DC
5877522801734482432,DA
5878530332276808832,DC
5879312286902593536,DC
5880558205372459264,DA
5881614531165643136,DA
5882106219047585280,DA
5882383502116753536,DC
5882766437035345152,DC
5883023413533530112,DA
5884943263912504576,DC
5886545016136864384,DA
5892381533111096448,DC
5892401599200616064,DA
5892465542676716544,DA
5893271244205166464,DA
5893318763718868736,DC
5893466270046122752,DC
5894003274074426112,DC
5894198819669837696,DC
5896527546613343360,DA
5896752641567664768,DC
5897365271393133568,DC
5898242823426627328,DA
5898415648595376384,DA
5898935893701856128,DC
5899641505279101184,DA
5900468574243237504,DA
5900616188006414208,DA
5900935557449293312,DA
5902185255492060288,DA
5902612969841664768,DC
5903884280152869632,DC
5905897348482113792,DC
5906006681173253632,DA
5906845295008590080,DC
5906970055218336256,DC
5907966453268687616,DA
5909078751020702080,DC
5909081087482938112,DA
5909143312965164928,DA
5909188663525260928,DC
5909739660590724224,DA
5909883589234204160,DC
5911160263973498496,DA
5911694935862150016,DBA
5911729020723293952,DA
5911947273786682624,DQ
5912722669992519808,DA
5913195150770419840,DBA
5915396815416626944,DC
5915797694789556096,DA
5916394763967640448,DA
5916552543891377152,DA
5916927060725233152,DA
5917192837591605888,DC
5918772865868089856,DC
5920596066603197056,DA
5920900901901635968,DC
5921143211071989376,DC
5923100131319630976,DA
5923289182913919616,DA
5923906524348891904,DA
5925015618030060544,DA
5925961167991059456,DA
5926497351672565248,DA
5927672175564656256,DZ
5929529014509678720,DA
5931372861174827392,DC
5931881969426463616,DA
5932011471289378688,DA
5932083008272750848,DA
5932133207754540672,DA
5932882902886367104,DC
5933935199933176576,DA
5934185854227111808,DC
5934716510373427968,DC
5934754168684749312,DA
5935149820999504640,DC
5935932398436573184,DC
5935933154350863872,DA
5939032673275721600,DA
5939816010911951744,DA
5939835900879445504,DC
5940199942311104640,DC
5940972972003571328,DA
5941143327588060032,DC
5941159889003054976,DA
5942119419036454272,DA
5942935428453927552,DC
5943333967080141056,DA
5945252202546434432,DAH
5945563360031058688,DC
5946455613716391168,DA
5946626278535940480,DA
5946643703223023104,DC
5947171709330840704,DA
5947211635347996928,DA
5947308495434892800,DC
5947545405856785280,DA
5948039533254591488,DA
5949174053156330240,DA
5950139497369746432,DC
5950476051018998784,DC
5951588103968524416,DA
5954674703665864832,DC
5955371725305718400,DA
5955713952622816000,DA
5956093593356613376,DA
5956191552962591232,DA
5956401177424335616,DA
5958123734186527360,DC
5958343812634011136,DA
5959099177158086784,DC
5960694942155007488,DA
5961193055261256320,DA
5963385417034912384,DC
5965124466479383552,DA
5966349253692543488,DC
5966623714984402048,DC
5967039296020155776,DZ
5967183435128855936,DA
5967524696047199232,DC
5968248591326963328,DA
5968473437138675200,DA
5968765872872707328,DA
5969020276720297728,DC
5969312128308611072,DC
5969464307623686912,DA
5970885735616599808,DA
5971108283620700800,DC
5971300938713348736,DA
5971529259136523392,DA
5971948649797874816,DA
5972230438360717824,DA
5974815390183379712,DC
5974940008621280384,DA
5975317695158795776,DA
5976809693786530432,DA
5980339714587361024,DA
5980497975556687232,DA
5982595053413029120,DC
5983215555908001920,DA
5984014832160898432,DA
5984265726970707968,DA
5984704118563902336,DC
5985627678278341248,DC
5985749857190372480,DC
5986472206281473920,DC
5988261764549636864,DA
5989441604922867328,DA
5989444220585227392,DA
5990231230384019840,DC
5990255488337873408,DA
5993353740329903872,DC
5993963556957988352,DC
5994123531590244480,DA
5994251319768276352,DC
5994581963544203776,DA
5995114333322224000,DC
5996695048769994880,DA
5997048202474998144,DC
5997050401498315264,DA
5997111351357230976,DC
5998000134712034048,DC
5998049513967312512,DC
5998049513957889536,DA
5998095590373665792,DA
5998110639922831360,DA
5999493134067059968,DC
5999693898016318720,DB
6000105188396927104,DA
6000184593746173440,DC
6000591791003912448,DA
6001242633159229696,DA
6001751329098386688,DC
6001840630060048128,DC
6002553628976947840,DA
6002657567182879616,DA
6002657567182879104,DA
6003033909393812480,DC
6004260448976669184,DC
6004613284836628480,DC
6006103058665868672,DC
6006269806482297600,DA
6007140379167609984,DC
6007590006409800960,DC
6008386881767536128,DBA
6008581907636919936,DA
6008684295355505152,DC
6009537829925128064,DA
6009595000223801216,DC
6009760034351291904,DA
6010197158941961856,DA
6011658714825598720,DA
6012918828173211392,DA
6013603136718400640,DA
6013659383606465664,DC
6013668969977721088,DA
6013913164637940096,DC
6014308095466099968,DA
6014308091173018752,DA
6015685096345157888,DA
6015700008467852032,DA
6015821504507126528,DA
6016497875958846592,DC
6016858442751909632,DA
6017334432505298560,DC
6017378962723694464,DC
6018034958869558912,DA
6018184767324987008,DA
6018613473779340928,DC
6018693257096471424,DA
6019407974002206592,DA
6019514351770074112,DC
6019850115143794816,DC
6021003189273781888,DA
6021015356937161088,DC
6021335143015174912,DC
6021697741334555264,DA
6021729210544553472,DA
6021829918937120640,DA
6022366686772364288,DA
6022729907881436544,DA
6022888100119614720,DC
6023340411705119488,DA
6024047084133542528,DC
6024346082577857280,DZ
6024847395455196032,DC
6025158488538920832,DC
6025582418978705536,DC
6026080974488925440,DA
6026098910273161216,DC
6026135267220970368,DA
6027138331058857088,DA
6027147917426674432,DA
6027483435929073152,DC
6028886932582994688,DC
6029567220984057344,DA
6030532622195962240,DA
6030638179607023104,DC
6030798532208427904,DC
6031316715716473216,DC
6032281365389830272,DC
6034673387305294336,DA
6035968440188593024,DC
6037246583787026304,DA
6038202402993885184,DC
6039359845136495232,DA
6039426713485955968,DC
6039638438198068096,DC
6039733958272827904,DC
6041097485824305024,DC
6041210563725192960,DA
6042326739826216960,DA
6043560911573046272,DC
6043929106225153920,DC
6044161584214640128,DC
6044265144466741888,DC
6045793603064693376,DC
6046370060701175680,DC
6046797766418516736,DA
6047361854540191232,DA
6049555929998115072,DA
6049968143773236480,DA
6051211313471156352,DA
6051704680658521856,DA
6051734165609519488,DA
6052441529545987712,DA
6053059042832294016,DA
6054148143441683072,DZ
6054568019397353472,DA
6054647008140857856,DC
6054822448956914432,DA
6057018796472310016,DC
6058113497732309504,DC
6058568248896267008,DA
6059022312819144064,DA
6059551693309161472,DA
6059699165311792384,DA
6060761808912920064,DC
6061504116720537472,DA
6062999211995768704,DA
6063252374582712320,DC
6063759760507291392,DA
6064041476001629440,DA
6064142394854243584,DC
6064694693281254912,DA
6065135769254156160,DC
6065382021191695104,DA
6065382021191694848,DC
6065557462016813312,DC
6065858247165412352,DC
6065870105573246080,DA
6066280223405224704,DA
6066978756903666304,DC
6067215083178616704,DA
6069188564804124928,DA
6069232029875714688,DC
6069271513509086336,DA
6069699842008171008,DC
6070021243006871040,DA
6070616422391572608,DA
6070620403826615552,DC
6073184434897619200,DA
6073192440703216768,DC
6074160144070053504,DC
6075751377915558912,DC
6077086013230609152,DA
6077649792116699264,DC
6077974972688805248,DA
6079710620510474240,DC
6080685917382766592,DC
6080685917382773504,DC
6080921560759000448,DA
6081023918420887552,DC
6081100197048827392,DA
6082698715146450688,DC
6082802653356711680,DC
6084371622095346816,DA
6084620691539292288,DA
6085402414245451520,DC
6086087066392460032,DC
6086721312803267968,DC
6087659745978472064,DC
6087665449694838272,DA
6088013616923508096,DA
6088163661605009536,DC
6090376806711453184,DA
6090917182315013120,DC
6091238278374452864,DA
6091497350793143936,DC
6091649972456847488,DC
6092018003906765312,DC
6092354729342381952,DC
6092711658311010304,DC
6093257119157372160,DC
6093462311215003776,DC
6093462315507278208,DA
6094136999036101504,DC
6094254715498063360,DA
6094582679203933184,DA
6095609146326926464,DC
6096610251656735360,DA
6096618257480937344,DA
6098842359047215488,DC
6100579832238874496,DA
6101373812770722560,DC
6101514760712903424,DC
6102314724144916736,DA
6102340425230009600,DA
6103428662564480768,DA
6103973852832120192,DA
6104457775386719360,DA
6104469693918928000,DA
6104648506295124736,DC
6104828379520811648,DC
6107114058041088512,DA
6107347154502415744,DC
6107886804256910208,DA
6108638840152256000,DA
6112923396445234560,DA
6114162202451873152,DA
6114344102909485824,DA
6114807405319733504,DC
6114956462162426752,DA
6115222681414823040,DA
6115966531094473600,DC
6116237221408728832,DA
6117902603574181376,DC
6118079453145005312,DA
6118918861554474368,DA
6119189581927950464,DC
6121538619801861120,DA
6122435816994180352,DA
6123269216744427008,DA
6123632674056729472,DA
6125759129551730048,DC
6125765554822872448,DA
6126249443023625600,DA
6126758100284066432,DA
6127190796769848960,DA
6127333286605955072,DA
6128282817966430464,DC
6128698119835593728,DC
6128779728511328896,DA
6131272012129388928,DA
6131683160762152192,DA
6131690337646411008,DC
6132591112547130368,DA
6132806170148190720,DC
6132928563835899648,DA
6133033635916500608,DC
6133551024854124928,DC
6133892693796254592,DC
6134116517432601856,DA
6134600714866627584,DA
6136147860865539072,DZ
6136500945830458752,DC
6136750668119808512,DC
6137366635144789120,DA
6137644502348021504,DA
6138197419256873728,DC
6139505150899739392,DA
6139927608179698304,DA
6140313395025336576,DC
6140410087623581440,DC
6140960766855198464,DA
6142113879675019520,DC
6142849659113374336,DA
6142894537227419264,DA
6146075660589291392,DC
6146335287066965376,DA
6146382871009431808,DC
6146937578919720448,DC
6146985579474565376,DA
6147009936233855488,DA
6147189504521795968,DC
6147318319181070976,DC
6147640849749653504,DA
6147652295840198912,DC
6148828842000796544,DC
6148876258440112512,DA
6149486624832398336,DA
6150183470389646720,DA
6150563974426754944,DC
6150764390486973824,DA
6150980719398831616,DA
6151294355090597504,DC
6152949326248670848,DC
6153086047944513664,DC
6153102609338147712,DA
6154946657841163392,DQ
6155145806883095296,DA
6155341519953646976,DA
6156577375318999040,DA
6156621317128742784,DA
6157856274845064576,DC
6158704208764041472,DQ
6158769423546227840,DC
6159359895651450112,DC
6160221736672454400,DC
6160981464847958400,DC
6162233744167582464,DA
6162813873991704960,DA
6163517183476402048,DA
6165010320266420096,DA
6165095738576250624,DA
6167058981011900288,DA
6167444531636062720,DC
6167559877276395648,DA
6167826203905140352,DC
6169491822287122432,DC
6170611473015474176,DA
6170731040610024320,DC
6172395838656439936,DA
6173158349967002240,DC
6174133517998062720,DC
6174451066408337152,DA
6174593659317932672,DA
6174669289396761088,DZ
6174704301970257152,DA
6176025429615543040,DA
6176113150028892160,DC
6177179298350278016,DA
6177238676273826304,DA
6177277292323415680,DC
6177996922687990784,DC
6178524211524592640,DA
6179054382286963072,DC
6180510028311555200,DC
6181301646614894976,DA
6182345731690327808,DA
6182607385393358848,DA
6183264682893256576,DA
6183939031412424448,DC
6184227996813270784,DC
6186426195434805888,DC
6187146135032473344,DC
6188143357718897024,DC
6188943041975356800,DC
6190444562542112640,DC
6190466174816528256,DA
6191268135405788544,DA
6191505282024891136,DA
6192394546413783040,DC
6192456359583641472,DC
6194302340820937472,DA
6194788080147917824,DA
6194977539745543296,DA
6195972838285944320,DA
6196254244543829632,DC
6197859432742337152,DC
6198553976193165312,DC
6198878954897636992,DB
6199083700279618816,DQ
6199805598384455424,DC
6200040618994636800,DC
6200529970385978240,DA
6200982458075472896,DA
6201759155667217536,DA
6202013623890855936,DQpec
6202706492309266944,DZ
6202978720221998336,DC
6203661620019807232,DA
6204346478325428736,DA
6204255085721475584,DA
6204555694773252992,DA
6204670387579167616,DC
6204750965461734784,DA
6204889018595557888,DA
6205379297701600768,DA
6205442004227640960,DA
6205577488971963136,DC
6205780035329630208,DA
6206163180772453632,DC
6206195620664214400,DC
6207050417937473920,DC
6207088144928862720,DC
6207598696281931648,DA
6207831380430100864,DA
6208574070474720128,DA
6209644406384094080,DC
6209765936779750272,DC
6210645653456656896,DC
6210765736446062592,DA
6210930972427405568,DA
6211008801534635904,DA
6211368651070142592,DC
6211685344783396736,DC
6212200775216997376,DA
6214164262466529024,DA
6215244601357652992,DC
6215928635040411136,DA
6216322530779368192,DA
6217739938701063808,DA
6217755989005739776,DA
6217866799155834752,DA
6218904600689632896,DA
6219758195372527360,DC
6220095573643851648,DC
6220881243421735936,DBA
6221464023238513280,DC
6222792405085315072,DA
6225156973561494144,DA
6225646531112965120,DA
6226262051464301824,DC
6226271633536756096,DC
6226548989641600256,DC
6227193715778519040,DBA
6227342046767977984,DC
6227687980608264064,DA
6227990410729129600,DA
6228112181642992384,DA
6228986705703397760,DA
6229228774355869824,DA
6229330032504603136,DA
6229838831508542080,DC
6230071099045013504,DC
6232403712964536704,DC
6233522951380817152,DB
6235836766225843328,DC
6236113362117992832,DC
6236251728784073984,DC
6236729329145889792,DC
6236969233141101952,DC
6237084063386920576,DA
6237520706939494528,DA
6238495870670906752,DC
6238670310767125760,DA
6239311291687092992,DC
6239934027585732992,DC
6240812644754680576,DC
6241671638211603968,DA
6243280979642915456,DC
6243969480080214912,DA
6244159519490270336,DA
6244198414713179392,DC
6244608743007022208,DBA
6244685498364060800,DA
6245217077875966336,DA
6245294730886963840,DA
6245854210504664320,DA
6246015598197116544,DC
6246049446837287680,DA
6247293647327206144,DA
6248142981398842624,DC
6249143300762708480,DA
6250213984568447872,DC
6250372378664759808,DC
6250691928525606784,DA
6251414303368287232,DC
6251889532908728448,DC
6252571161399105536,DA
6252571161398782848,DA
6254549187118219136,DA
6255777749623059584,DA
6255896840476194304,DC
6256819747342673664,DA
6257027791264211840,DC
6258189494017793792,DA
6258689325133321856,DA
6259147585259050496,DA
6260377625236477184,DC
6261001052630781312,DA
6261057501380470528,DC
6262044283006050432,DA
6262084617039715456,DA
6262824214708263424,DA
6263734026218570752,DA
6264127170346899712,DA
6264437163905837952,DA
6264503856158313856,DC
6264558281984726144,DA
6265082680310200448,DA
6265350823708196224,DA
6265676068691449600,DA
6265740390121829504,DA
6265877455415860224,DA
6268779891233105664,DC
6269833459596009856,DC
6270584739570554880,DC
6270862538055223936,DA
6271117933990693248,DA
6271903947364173056,DA
6272326022391660928,DC
6273945843535991040,DA
6275184065428686464,DA
6275694887367284480,DA
6275836449485378304,DA
6276356552845462272,DA
6276520070839642496,DA
6276636790870825728,DBA
6277338966485145472,DC
6277698339283459712,DA
6278647144803227776,DA
6278693534746352896,DC
6281218357040987136,DA
6281286217524171392,DA
6281523986913711872,DA
6281610672237636480,DA
6281684373876096512,DC
6281985846220678144,DA
6282209635492962048,DA
6282270658387938560,DA
6282457918962299776,DC
6282652429440959744,DA
6284524274971664000,DA
6284635845338180352,DA
6285076852580046208,DA
6285236895945725312,DA
6285298266734555264,DA
6285375747944305408,DA
6285375747943246336,DA
6287050613391166976,DA
6287289035614498048,DC
6287339265257797120,DA
6288175684368132096,DA
6288807869195285632,DA
6289726167562363520,DA
6290158206912209024,DC
6290597874124221184,DA
6291874991241892096,DA
6292166567979449600,DA
6292541570164482688,DC
6292542841474832256,DA
6293436881866663168,DC
6294300621264793984,DA
6294791518847636736,DZ
6295526331917156096,DC
6295762348959946368,DC
6296317052576778240,DA
6299710454697020928,DC
6300179091464352640,DA
6300991145225638272,DC
6301064404482150912,DA
6302668381493496192,DC
6304507589569246848,DC
6305403347948463232,DA
6305587859744135296,DA
6305664172723121920,DA
6306842338087328512,DA
6308048261824833152,DC
6308616812415827712,DC
6309127501205488512,DC
6309842179468608512,DC
6310055725243326720,DC
6310405202436481024,DA
6310804634396281984,DA
6311599954964230912,DA
6311617478430981888,DA
6311695337598226688,DC
6312858487757223296,DQpec
6313131402863788160,DC
6313596461922389248,DA
6313875497357729920,DC
6314497447277377152,DA
6314498920450406016,DC
6315181339214535296,DC
6315417253178248960,DA
6317382527133196160,DA
6317402593220564736,DC
6318214307679071232,DC
6318882711964895872,DA
6319018188118725376,DC
6319113776910198656,DA
6319467136754514176,DA
6319913126159509888,DA
6320625261801644160,DC
6320655704530000128,DC
6322102185091205632,DA
6322175538837128960,DC
6322771340996783616,DC
6325874399031369600,DA
6326608189900099840,DB
6327501332643771392,DC
6327591698755091072,DC
6327982815657497856,DA
6328202344320282752,DC
6328689973432188032,DA
6329658849335013248,DC
6329975474323929600,DA
6331610452409422080,DC
6331841074973988224,DA
6332300907057670656,DC
6332763530870415488,DAH
6332790090948045440,DC
6332839672050659712,DA
6332867636583033344,DA
6333328778630560896,DA
6333705395723318784,DC
6334903073122809088,DA
6334997699842603264,DC
6336819560545506560,DA
6336917000468306560,DA
6337161371222804352,DC
6337624609215715072,DA
6338179205457118848,DC
6338231123021859968,DC
6338811188419479040,DA
6338900661178928896,DBA
6338925533334202368,DA
6340103831841550080,DC
6341633291172404480,DA
6341718602106664064,DC
6343579216298754560,DA
6345415920408063232,DC
6345498177621422208,DC
6345596064221111552,DA
6345857271249415424,DA
6346563737533949440,DA
6346651629744278784,DA
6346813777646886912,DC
6347558520678863744,DA
6347770314105298688,DA
6348333955549947648,DC
6348333951253469184,DC
6348672845649310464,DA
6349201298424119296,DC
6349769505418932736,DA
6350007820268279168,DC
6350177973988575232,DA
6350786278796634112,DC
6350915089160035584,DA
6352226497294062464,DC
6352684856203746432,DA
6354124808415337088,DA
6355436865088280320,DA
6355928694679836672,DA
6356008370617387392,DA
6356544833508693376,DA
6356547685365584000,DC
6356579017152022016,DA
6356828331413174656,DC
6357513773834557696,DC
6357629089412187648,DC
6357630601240673792,DC
6357921044109007616,DA
6358158435541361792,DA
6358838376107535488,DC
6358939531177128448,DC
6359037907403768320,DC
6359539349131199872,DC
6359940881329285120,DA
6361346366425446016,DA
6361408381459395584,DC
6361559602963567744,DA
6362156599121046784,DA
6362280745152503424,DA
6363307963890671360,DA
6363592840482769792,DC
6363640634878418048,DA
6364728700415847936,DA
6364918198670588928,DA
6364965232854675456,DC
6365271657299575680,DA
6365328763184607744,DC
6365472210795200000,DA
6366838633167838080,DA
6366963492159612032,DC
6366982836691559680,DA
6367758610865048448,DA
6367775069179929344,DA
6368021054841781376,DC
6368074724754668800,DA
6368457522303429120,DC
6368706561686777344,DA
6368988556355913600,DA
6369368983082159360,DC
6369383521548568576,DA
6369457047092038784,DA
6369831469457388800,DA
6370602222812156800,DC
6371070309824311808,DA
6371161088251501184,DA
6371470424680718848,DC
6372337389600245504,DC
6373317093114434432,DA
6375743612197782912,DC
6376188158494677120,DA
6377031273462245376,DC
6377483104018023168,DC
6377952874656471552,DA
6378028534800479872,DC
6378107665277810432,DA
6378226343815054976,DC
6379210303641967232,DA
6380728999781638912,DZ
6381505877762165376,DA
6381695268640387840,DA
6382717024179075968,DC
6382765776353017728,DC
6383235680134365184,DA
6383306328052515712,DC
6383654151684576128,DA
6383805094015270656,DA
6385694501667687040,DA
6386267175426169984,DC
6387649708219253248,DBA
6387832944408669568,DA
6389223173783312128,DA
6389261935863507200,DA
6389551313580046464,DA
6390138280990449152,DA
6391097531871037056,DA
6391640145154679680,DA
6391671820538648192,DC
6392083248339691264,DA
6392691308334691328,DA
6392884684942144000,DC
6393267864744874368,DC
6393502099375879552,DA
6393672077003056640,DC
6394241555306538240,DA
6394504750902560768,DA
6394778525002127104,DA
6395189506128724352,DA
6395306397958332672,DA
6397167179653715584,DC
6397267170788150400,DC
6397887600292497408,DA
6398733266463574400,DZ
6399332843898136960,DC
6400993965451706112,DA
6401531317397726848,DC
6402648970968695424,DA
6402926872531062144,DC
6403014829166209152,DA
6404101146654823680,DA
6404139118461702784,DA
6404417771644764160,DZ
6404530677744345984,DA
6404622044584454656,DC
6404862283579778304,DA
6404947706183563392,DC
6405473268446759296,DA
6405809822083607424,DA
6406343703698884736,DC
6406437063403857536,DC
6406566664040902656,DC
6407702841805650688,DA
6407768503265770880,DBA
6408004447292975360,DA
6408258507493421056,DC
6409069912718181504,DC
6409446323650635264,DA
6410501923531836928,DA
6412251624488840448,DA
6413682363997492736,DC
6413742145643051904,DA
6414612172876713472,DA
6414735215100800640,DC
